AthleteID,EventID,MedalID
154657,3058,2
120024,4949,0
41589,4949,1
26130,4949,2
120024,4519,2
128034,4519,0
46820,4519,1
120025,4113,0
46092,4113,1
58628,4113,2
120069,2038,0
136209,2038,1
155558,2038,2
120104,5044,0
34610,5044,1
141399,5044,2
120148,2373,1
140335,2373,2
145374,2373,0
120148,2374,2
140335,2374,0
68471,2374,1
120184,3138,0
147523,3138,1
77492,3138,2
120184,3139,0
10815,3139,1
147523,3139,2
120206,1973,0
24105,1973,1
61932,1973,1
6290,1973,2
120212,987,0
2551,987,1
136571,987,2
120242,1525,0
114742,1525,1
133974,1525,2
120264,65,0
25319,65,1
130984,65,2
120278,4272,0
150744,4272,2
143699,4272,1
120301,2667,0
144048,2667,1
140490,2667,2
120313,1719,0
107909,1719,1
54850,1719,2
120336,1986,0
121636,1986,2
56837,1986,1
120340,2498,0
75497,2498,1
38851,2498,2
120347,5228,0
92549,5228,1
101024,5228,1
108708,5228,2
120379,3736,0
62301,3736,1
144114,3736,1
7492,3736,2
120397,4705,0
19166,4705,1
56615,4705,2
120397,4836,0
19166,4836,1
107322,4836,2
120440,2601,0
10960,2601,1
89507,2601,2
120479,921,0
12139,921,1
40086,921,2
120490,4658,0
65947,4658,1
54612,4658,2
120491,3452,0
41664,3452,1
99565,3452,2
120496,3354,0
111716,3354,1
109575,3354,2
120577,4822,1
139555,4822,0
113573,4822,2
120655,2145,0
73414,2145,1
52189,2145,2
120673,61,0
67291,61,1
12930,61,2
120680,5127,0
79239,5127,1
94178,5127,2
120681,4749,0
93601,4749,1
139289,4749,2
120834,2059,0
121291,2059,1
158146,2059,2
120841,1822,0
71305,1822,1
4249,1822,2
120842,2568,0
97610,2568,1
86087,2568,2
120867,1098,0
60386,1098,2
80162,1098,1
120867,4151,0
60386,4151,1
55613,4151,2
121019,2650,0
96472,2650,1
149702,2650,2
121080,5079,0
100987,5079,1
83650,5079,2
121129,1890,0
112508,1890,1
44398,1890,2
121148,2617,0
107416,2617,1
75853,2617,2
121171,3010,0
101167,3010,1
104156,3010,1
48166,3010,2
121171,3885,0
18017,3885,1
106860,3885,1
76284,3885,2
121206,1392,0
133052,1392,2
149714,1392,1
121283,3585,0
130508,3585,1
136206,3585,2
121311,3487,0
25848,3487,1
150750,3487,2
121339,4367,0
36882,4367,1
69447,4367,2
121430,2214,0
14467,2214,2
137649,2214,1
121442,4392,0
12060,4392,1
81617,4392,2
121461,91,0
69968,91,1
69039,91,2
121481,2687,0
45573,2687,1
124252,2687,1
66209,2687,2
121535,978,0
121261,978,1
74199,978,2
121538,2075,0
122357,2075,1
60477,2075,2
121598,3170,0
30425,3170,1
80836,3170,2
121630,3806,0
63885,3806,1
103655,3806,2
121640,696,0
108617,696,1
128935,696,2
121716,3490,0
80770,3490,1
97839,3490,1
115496,3490,2
121842,1202,0
112793,1202,1
68431,1202,2
121851,883,0
58155,883,2
67797,883,1
121854,2652,0
27833,2652,1
133248,2652,1
155028,2652,2
121877,4887,0
132173,4887,1
59452,4887,2
121878,3856,0
83310,3856,1
157609,3856,1
123837,3856,2
121925,1666,0
6894,1666,1
43857,1666,2
121945,5037,0
53326,5037,1
100499,5037,1
100359,5037,2
121986,173,0
5655,173,1
41819,173,2
122019,4084,0
75742,4084,1
143619,4084,1
133339,4084,2
122115,3496,0
124326,3496,1
81247,3496,2
122126,4651,0
65657,4651,1
54535,4651,2
122127,4653,0
81968,4653,1
54536,4653,2
122166,2827,0
12389,2827,1
64547,2827,1
106862,2827,2
122167,3835,0
64548,3835,1
147440,3835,1
134734,3835,2
122193,1794,0
123590,1794,1
129300,1794,1
56603,1794,2
122194,1629,0
51202,1629,1
129298,1629,1
35186,1629,2
122331,2262,0
39811,2262,1
119190,2262,1
64065,2262,2
122353,1934,0
20728,1934,1
94722,1934,2
122466,4780,0
140290,4780,1
64790,4780,2
122544,2020,0
2788,2020,1
5297,2020,2
122558,4273,0
41947,4273,1
10737,4273,2
122633,3564,0
92476,3564,1
23638,3564,2
122643,3696,0
121284,3696,1
137986,3696,2
122693,1195,0
126648,1195,1
54694,1195,2
122693,1194,2
126648,1194,0
34355,1194,1
122703,5148,0
120362,5148,2
106762,5148,1
122704,3958,0
54292,3958,1
99943,3958,2
122750,4578,1
145726,4578,0
151582,4578,2
122751,4773,2
145727,4773,0
41492,4773,1
122830,1506,0
148762,1506,1
64093,1506,2
122931,2581,0
23008,2581,1
87385,2581,2
123039,1394,0
68377,1394,1
90493,1394,2
123041,2113,0
28683,2113,1
140765,2113,2
123239,4378,0
73622,4378,1
100666,4378,1
64749,4378,2
123250,3301,0
104149,3301,1
150286,3301,2
123258,1313,0
124497,1313,1
97292,1313,2
123267,5122,0
151880,5122,1
81403,5122,2
123318,4459,0
129088,4459,0
26910,4459,1
112935,4459,1
118961,4459,2
122890,4459,2
123321,185,0
32479,185,1
9988,185,2
123325,5067,0
118547,5067,1
121315,5067,2
123372,2470,0
46789,2470,1
113806,2470,2
123373,2668,0
113807,2668,1
35586,2668,2
123374,1833,0
31390,1833,1
19947,1833,2
123684,148,0
127933,148,1
156505,148,1
39555,148,2
123889,2957,0
53680,2957,1
70246,2957,1
8991,2957,2
123940,5132,0
108809,5132,1
92506,5132,2
123983,3243,0
140710,3243,0
85724,3243,1
102131,3243,1
35703,3243,2
145604,3243,2
124055,4535,0
141089,4535,1
142739,4535,2
124108,1402,0
36892,1402,1
138097,1402,1
65830,1402,2
124214,833,0
154264,833,1
55939,833,2
124215,1529,1
154317,1529,0
111604,1529,2
124215,102,1
140484,102,0
59407,102,2
124215,2265,2
154265,2265,0
154317,2265,0
100037,2265,1
114070,2265,1
34389,2265,2
124331,1745,0
112008,1745,1
126811,1745,2
124368,1695,0
143166,1695,1
146275,1695,1
62204,1695,2
124369,3946,0
65303,3946,1
74513,3946,1
31941,3946,2
124370,3371,0
22965,3371,1
72155,3371,1
60511,3371,2
124486,342,0
60507,342,1
119767,342,2
124487,3682,0
105090,3682,1
106970,3682,2
124489,335,0
44567,335,1
77080,335,2
124490,336,0
46447,336,1
139443,336,1
140564,336,2
124547,2280,0
9990,2280,1
21809,2280,2
124662,4008,0
9705,4008,1
54706,4008,2
124701,3119,0
78813,3119,1
5222,3119,2
124777,4683,0
138873,4683,2
63352,4683,1
124777,2036,1
138873,2036,0
63352,2036,2
124801,1351,0
5466,1351,1
81625,1351,2
124806,1010,0
94371,1010,1
1788,1010,2
124808,3268,0
156835,3268,1
47083,3268,2
124855,2322,0
69891,2322,1
101816,2322,2
124860,3234,0
133866,3234,1
149167,3234,2
125061,3035,0
57343,3035,1
147408,3035,2
125062,4150,0
80377,4150,1
147409,4150,2
125089,2994,0
4966,2994,1
152386,2994,2
125142,5219,0
68310,5219,2
125166,5237,0
125191,5237,0
125280,2950,0
41410,2950,1
115957,2950,2
125305,874,0
26276,874,1
54341,874,2
125400,5004,0
72634,5004,1
61463,5004,2
125436,3723,0
29017,3723,1
30288,3723,2
125447,2739,1
134064,2739,0
20769,2739,2
125485,1404,0
89228,1404,1
144714,1404,2
125502,172,2
140336,172,1
145375,172,0
125519,127,0
35689,127,1
34645,127,2
125523,255,0
77963,255,1
136407,255,2
125530,3655,0
71485,3655,1
90568,3655,2
125530,3299,0
153612,3299,1
152169,3299,2
125564,3376,0
139338,3376,1
40880,3376,2
125637,4095,0
96923,4095,1
9504,4095,2
125663,5238,0
125780,4608,0
151190,4608,1
158332,4608,2
125780,5131,0
69559,5131,1
143015,5131,2
125789,1384,0
32414,1384,1
101669,1384,2
125790,3499,0
6573,3499,1
128157,3499,2
125792,2989,0
4959,2989,1
55454,2989,2
125809,1923,0
29869,1923,1
143831,1923,2
125830,3982,0
126639,3982,1
71985,3982,2
125843,1335,0
118042,1335,1
98286,1335,2
125914,2422,0
12908,2422,1
8458,2422,2
125922,1889,0
122061,1889,1
70896,1889,2
125924,3978,0
148694,3978,1
76249,3978,2
125925,3162,0
148695,3162,1
93248,3162,2
125927,2274,0
3306,2274,1
112246,2274,2
125960,710,0
26491,710,1
75655,710,2
126093,617,0
148835,617,1
85092,617,2
126095,972,0
101262,972,1
137974,972,2
126211,4414,0
105891,4414,1
156838,4414,2
126298,1997,0
101601,1997,1
125043,1997,2
126306,3089,0
29275,3089,1
149315,3089,1
5134,3089,2
126362,3000,0
67549,3000,1
25839,3000,2
126522,4800,0
45421,4800,2
49814,4800,2
126623,4441,0
21659,4441,1
101729,4441,1
12562,4441,2
126624,1872,0
104801,1872,1
132966,1872,1
128073,1872,2
126670,913,0
26059,913,1
62305,913,1
102445,913,2
126737,3420,0
105531,3420,1
13429,3420,2
126750,2857,0
140685,2857,0
4640,2857,1
20368,2857,1
48187,2857,2
131483,2857,2
126804,3948,0
142931,3948,0
11238,3948,1
72287,3948,1
47188,3948,2
105206,3948,2
126812,1746,0
150032,1746,1
101255,1746,2
126951,10,0
68673,10,1
84561,10,2
126980,1322,0
70274,1322,1
80914,1322,2
127099,658,0
148428,658,1
10311,658,2
127102,3993,0
149807,3993,1
157034,3993,2
127102,3994,0
128508,3994,0
8873,3994,1
37440,3994,1
54579,3994,2
157034,3994,2
127150,4083,0
104666,4083,1
152928,4083,2
127155,4711,0
82454,4711,1
82017,4711,2
127341,5065,0
35217,5065,1
120369,5065,2
127391,2348,0
133937,2348,0
142542,2348,0
146379,2348,0
153086,2348,0
53816,2348,1
79722,2348,1
100681,2348,1
111428,2348,1
113016,2348,1
6251,2348,2
38960,2348,2
49455,2348,2
51860,2348,2
77995,2348,2
127402,4671,0
36643,4671,1
126190,4671,1
75460,4671,2
127556,2248,0
156313,2248,1
101243,2248,2
127565,2157,0
53203,2157,1
94612,2157,2
127621,4856,0
28431,4856,1
109830,4856,2
127628,1164,0
74438,1164,2
120934,1164,1
127670,2188,0
127832,2188,1
84656,2188,2
127731,3166,0
7862,3166,1
135006,3166,2
127741,2810,0
23417,2810,1
156456,2810,1
138454,2810,2
127754,1845,0
37054,1845,1
64524,1845,1
144197,1845,2
127756,381,0
139991,381,1
18480,381,2
127872,4946,0
46031,4946,1
104443,4946,2
127919,5033,0
46095,5033,1
90360,5033,2
127921,4758,0
68334,4758,1
57808,4758,2
127954,395,0
136088,395,1
55535,395,2
128021,3508,0
17358,3508,1
84370,3508,2
128036,993,0
58735,993,1
47626,993,2
128036,994,0
58735,994,2
63341,994,1
128054,2162,0
43542,2162,1
136455,2162,2
128100,2195,0
35484,2195,2
155776,2195,1
128123,488,0
20303,488,1
55283,488,2
128123,489,0
154020,489,0
20303,489,2
68308,489,1
131084,489,1
29535,489,2
128126,1854,0
96402,1854,1
61761,1854,2
128127,4264,0
120753,4264,1
78645,4264,2
128162,2942,0
80887,2942,1
148796,2942,1
141628,2942,2
128163,3988,0
80958,3988,1
127534,3988,1
42814,3988,2
128197,3645,0
132918,3645,2
86512,3645,1
128334,2306,0
96219,2306,1
3699,2306,2
128449,1074,0
153412,1074,1
82115,1074,2
128458,3610,0
80645,3610,1
124494,3610,2
128531,3093,0
5139,3093,1
12214,3093,2
128552,2352,1
129004,2352,0
68897,2352,2
128552,2353,2
129004,2353,0
93479,2353,1
112905,2353,1
128726,1754,0
87816,1754,2
99215,1754,1
128748,4049,0
90623,4049,1
39257,4049,2
128773,765,0
15411,765,1
133018,765,2
128774,4550,0
138064,4550,1
82192,4550,2
128800,4615,0
112160,4615,1
14816,4615,2
128945,2560,0
69473,2560,1
8757,2560,2
129014,2344,0
149390,2344,1
112238,2344,2
129026,3758,0
121472,3758,1
88877,3758,2
129128,2592,0
89374,2592,1
95251,2592,1
35031,2592,2
129196,1381,0
51757,1381,1
107893,1381,2
129197,590,0
66987,590,1
118247,590,2
129267,3143,0
71109,3143,1
69779,3143,2
129284,2938,0
92462,2938,1
73385,2938,2
129316,5082,0
107447,5082,1
87602,5082,2
129588,4209,0
49097,4209,1
156628,4209,1
57188,4209,2
130056,2120,0
130058,2120,0
15731,2120,1
143254,2120,1
50878,2120,2
118210,2120,2
130143,499,0
4981,499,2
62317,499,1
130192,652,2
157437,652,0
7320,652,1
130220,4448,0
56211,4448,1
48136,4448,2
130253,2847,0
4895,2847,1
49573,2847,2
130315,4368,0
144558,4368,0
19154,4368,1
156559,4368,1
47222,4368,2
57733,4368,2
130341,4625,0
79562,4625,1
14990,4625,2
130346,4978,0
52835,4978,1
38349,4978,2
130377,467,0
467,467,1
23730,467,2
130381,4201,0
135469,4201,1
10313,4201,2
130390,2504,0
34625,2504,1
61892,2504,2
130400,3183,0
130401,3183,0
71443,3183,1
108178,3183,1
42459,3183,2
59011,3183,2
130414,4915,0
21508,4915,1
148933,4915,2
130459,15,0
71099,15,1
30828,15,2
130467,1479,0
77133,1479,1
43772,1479,2
130498,1526,0
26179,1526,1
119879,1526,2
130532,5116,0
135106,5116,1
113877,5116,2
130567,3914,0
97310,3914,1
76216,3914,2
130669,346,0
157030,346,1
94271,346,2
130758,4943,0
134591,4943,0
27388,4943,1
49688,4943,1
74406,4943,2
126114,4943,2
130785,2307,0
12244,2307,1
97291,2307,2
130802,864,0
134876,864,1
134880,864,2
130822,1248,0
98100,1248,1
73140,1248,2
130892,82,0
118475,82,1
66629,82,2
130902,4184,0
20551,4184,1
51488,4184,2
130931,4956,0
57975,4956,1
137389,4956,2
131024,1143,0
84473,1143,1
81630,1143,2
131102,4442,0
94698,4442,1
12564,4442,2
131185,3907,0
117539,3907,1
67806,3907,2
131231,3679,0
128480,3679,1
123790,3679,2
131232,873,0
116768,873,1
94608,873,2
131295,1058,0
54680,1058,2
148555,1058,1
131295,1059,0
81547,1059,1
81508,1059,2
131364,779,0
21558,779,1
101651,779,2
131391,2981,0
22920,2981,1
142575,2981,2
131403,1442,0
46092,1442,2
127763,1442,1
131506,1980,0
68863,1980,1
94473,1980,2
131507,4468,0
70932,4468,1
28285,4468,2
131507,1107,0
30269,1107,1
102919,1107,2
131557,756,0
94488,756,1
41135,756,2
131566,3048,0
60503,3048,1
123810,3048,1
114326,3048,2
131806,3801,0
46482,3801,1
110306,3801,2
131811,2765,0
62961,2765,1
96037,2765,1
96999,2765,2
131889,3661,0
91904,3661,1
86814,3661,2
131954,1796,0
2111,1796,1
38044,1796,1
158336,1796,2
131976,3350,0
99418,3350,1
107967,3350,1
142936,3350,2
132014,4032,0
37444,4032,1
39822,4032,2
132026,424,0
22511,424,1
35056,424,1
141434,424,2
132103,842,0
98717,842,1
54367,842,2
132123,443,0
136165,443,1
138958,443,1
83252,443,2
132136,5150,0
134741,5150,1
40487,5150,2
132145,3175,0
60874,3175,1
101181,3175,1
49102,3175,2
132209,3600,0
136421,3600,2
155145,3600,1
132232,914,0
102538,914,1
107092,914,1
36729,914,2
132447,1944,0
26871,1944,1
43017,1944,1
107343,1944,1
130305,1944,2
132536,1932,0
94442,1932,1
126856,1932,1
10613,1932,2
132771,4645,0
135497,4645,1
145783,4645,2
132771,5163,2
155657,5163,0
84618,5163,1
132855,4593,0
70470,4593,1
46853,4593,2
132856,3876,0
27681,3876,1
136587,3876,2
132918,3933,0
24111,3933,1
78884,3933,2
132998,4845,0
29317,4845,1
49633,4845,1
132293,4845,2
132999,3438,0
88455,3438,1
98940,3438,1
118150,3438,2
133000,4166,0
20489,4166,1
81162,4166,1
34370,4166,2
133026,757,0
32727,757,1
101564,757,2
133028,2397,0
65996,2397,1
93022,2397,2
133052,397,1
149940,397,2
151452,397,0
133056,3002,0
66538,3002,1
153311,3002,2
133101,73,0
102593,73,1
72,73,2
133102,99,0
133370,99,1
102594,99,2
133165,3583,0
154062,3583,1
51554,3583,2
133198,1870,0
56180,1870,1
72769,1870,2
133227,1827,0
75880,1827,1
130157,1827,2
133247,448,0
78040,448,1
87923,448,1
39250,448,2
133309,253,0
145041,253,1
27809,253,2
133427,4302,0
137519,4302,1
32689,4302,2
133483,3319,0
130477,3319,1
57674,3319,2
133489,4140,0
55333,4140,1
61392,4140,2
133494,4540,0
85647,4540,1
122277,4540,2
133518,1622,0
46253,1622,1
8325,1622,2
133817,557,0
101463,557,1
149977,557,1
83180,557,2
133819,1261,0
24622,1261,1
16905,1261,2
133819,1262,0
137235,1262,1
16905,1262,2
133841,5057,0
84908,5057,1
151570,5057,2
133858,915,0
35250,915,1
18396,915,2
133910,2042,0
15229,2042,1
28726,2042,1
6444,2042,2
133926,1440,0
90249,1440,1
96198,1440,2
133985,1713,0
20822,1713,1
141734,1713,2
134099,4981,0
124616,4981,1
24419,4981,2
134135,2607,0
18097,2607,1
26024,2607,2
134226,2006,0
32488,2006,1
12854,2006,2
134269,2770,0
18197,2770,1
125867,2770,1
148113,2770,2
134292,2064,0
74565,2064,1
149679,2064,2
134406,1481,0
15714,1481,1
1624,1481,2
134450,2208,0
60177,2208,1
140199,2208,1
3139,2208,2
134451,3838,0
57136,3838,1
138703,3838,1
129303,3838,2
134452,1630,0
40205,1630,1
80495,1630,1
156799,1630,2
134515,3964,0
39304,3964,1
82625,3964,2
134635,2625,2
141003,2625,0
58010,2625,1
134651,3615,0
141100,3615,1
100842,3615,2
134651,4079,1
153330,4079,0
9412,4079,2
135029,684,0
131042,684,1
90687,684,2
135105,5115,0
130531,5115,1
84106,5115,2
135228,2134,0
123231,2134,1
48776,2134,2
135229,4474,0
140380,4474,1
72466,4474,2
135305,2381,0
118661,2381,1
30505,2381,2
135306,3863,0
104381,3863,1
152821,3863,2
135406,3091,0
84325,3091,1
140229,3091,2
135430,548,0
61696,548,1
129153,548,2
135470,4792,0
136186,4792,1
113260,4792,2
135470,4796,0
52197,4796,2
57034,4796,1
135471,3194,0
144639,3194,2
82739,3194,1
135478,1895,0
84624,1895,1
34482,1895,2
135488,4762,0
42682,4762,1
109766,4762,2
135844,1008,0
9337,1008,1
77416,1008,2
135893,725,0
155111,725,1
141570,725,2
135894,3977,0
55276,3977,1
109553,3977,2
135895,2745,0
154266,2745,1
80179,2745,2
135985,692,0
33545,692,1
71115,692,2
136023,3146,0
25337,3146,1
52833,3146,1
119048,3146,2
136054,832,0
154315,832,1
34858,832,2
136072,4505,0
146271,4505,1
107084,4505,2
136117,2603,0
82390,2603,1
131018,2603,2
136124,1590,0
136127,1590,0
136132,1590,0
1809,1590,1
4634,1590,1
63262,1590,1
36313,1590,2
101849,1590,2
134354,1590,2
136244,416,0
59470,416,1
138308,416,1
8888,416,2
136317,5172,0
71799,5172,2
136368,3802,0
139351,3802,1
153524,3802,2
136369,2975,0
108276,2975,1
97473,2975,2
136410,3788,0
109516,3788,1
145403,3788,1
140948,3788,2
136469,3971,0
35326,3971,1
8731,3971,2
136483,4260,0
148327,4260,1
124660,4260,2
136588,3837,0
46620,3837,1
102393,3837,2
136589,5196,0
51201,5196,1
108578,5196,2
136627,4381,0
87805,4381,1
21197,4381,2
136672,4057,0
119279,4057,1
115692,4057,2
136672,4168,1
153026,4168,0
115692,4168,2
136856,5193,0
50481,5193,1
116951,5193,2
137004,1825,0
77255,1825,1
87548,1825,2
137013,2867,0
150034,2867,1
104785,2867,2
137025,1929,0
83306,1929,1
47813,1929,2
137118,4343,0
136082,4343,1
41613,4343,2
137138,144,0
90139,144,1
109027,144,1
104437,144,2
137234,1727,0
77285,1727,1
16904,1727,2
137254,471,0
74173,471,1
102790,471,2
137255,472,0
70244,472,1
58343,472,2
137272,2902,0
137594,2902,1
4705,2902,2
137299,380,0
74780,380,1
49639,380,2
137300,2469,0
74625,2469,1
40717,2469,2
137319,2095,0
139164,2095,1
139367,2095,2
137372,5126,0
123803,5126,1
97113,5126,2
137511,2538,0
26878,2538,1
146541,2538,1
3884,2538,2
137627,2613,0
77038,2613,1
123658,2613,2
137635,4091,0
148506,4091,1
136963,4091,2
137641,4634,0
36326,4634,1
20071,4634,2
137641,4869,0
85643,4869,1
100851,4869,2
137650,4186,0
93434,4186,1
25691,4186,2
137680,2920,0
92430,2920,1
54126,2920,2
137703,63,0
84339,63,1
33531,63,2
137704,2004,0
81180,2004,1
75780,2004,2
137720,674,0
63927,674,1
61948,674,2
137746,1790,0
24051,1790,1
129426,1790,2
137888,3582,0
14195,3582,1
75614,3582,2
137893,3280,0
18996,3280,1
32317,3280,1
64514,3280,2
137906,2139,0
143501,2139,1
93636,2139,2
138006,3954,0
51218,3954,1
74663,3954,2
138020,4545,0
61525,4545,1
29488,4545,2
138041,2199,0
23682,2199,1
155776,2199,2
138110,3080,0
49972,3080,1
129481,3080,1
18469,3080,2
138111,2244,0
45473,2244,1
89240,2244,1
65615,2244,2
138252,1426,0
94196,1426,1
1553,1426,2
138302,5085,0
153946,5085,1
62939,5085,2
138314,3147,0
110740,3147,1
117705,3147,1
78859,3147,2
138315,1847,0
109554,1847,1
121670,1847,2
138371,2524,0
49125,2524,1
158015,2524,1
55577,2524,2
138372,1217,0
152512,1217,1
153543,1217,1
31885,1217,2
138419,312,0
50313,312,1
70928,312,2
138431,530,0
42900,530,1
126651,530,2
138497,5108,0
137073,5108,1
69595,5108,2
138529,3375,0
45729,3375,1
142253,3375,2
138573,1709,0
134861,1709,1
65974,1709,2
138679,5045,0
45104,5045,1
80601,5045,2
138700,2714,0
140775,2714,1
157740,2714,1
104782,2714,2
138731,939,0
131097,939,1
47569,939,2
138766,2461,0
122059,2461,1
142819,2461,2
138822,4968,0
153179,4968,1
81104,4968,2
138833,592,0
56286,592,1
2620,592,2
138851,976,0
25848,976,2
34792,976,1
138852,1317,0
34831,1317,1
25849,1317,2
138874,2931,0
10814,2931,2
124778,2931,1
138874,2936,0
10814,2936,1
10281,2936,2
138900,3309,0
5774,3309,1
24911,3309,1
102805,3309,2
138912,3718,0
7414,3718,1
22435,3718,1
73172,3718,2
138913,2965,0
117962,2965,1
152383,2965,2
138948,3623,0
112057,3623,1
117299,3623,2
138949,1701,0
97863,1701,1
97881,1701,1
1974,1701,2
138950,1690,0
47302,1690,1
86096,1690,1
94450,1690,2
138959,741,0
63740,741,1
100953,741,1
8047,741,2
139018,3544,0
61410,3544,1
109821,3544,2
139019,2314,0
95707,2314,1
109815,2314,2
139023,3846,0
97719,3846,1
68544,3846,2
139352,4067,0
127564,4067,1
131943,4067,2
139557,3941,0
106084,3941,1
132025,3941,1
117216,3941,2
139665,4479,0
40457,4479,1
23168,4479,2
139675,3804,0
90766,3804,1
95019,3804,2
139786,1382,0
139697,1382,1
38675,1382,2
139915,3669,0
66348,3669,1
81792,3669,2
139926,1193,0
32624,1193,1
43294,1193,2
139976,5024,0
150864,5024,1
26654,5024,2
140068,1156,0
9908,1156,1
62990,1156,2
140099,2952,0
157444,2952,1
76172,2952,2
140100,4680,0
151515,4680,1
57307,4680,2
140104,2340,0
106256,2340,1
82472,2340,2
140130,2105,2
157655,2105,0
145126,2105,1
140176,3478,0
44299,3478,1
32179,3478,2
140189,4586,0
151322,4586,1
106373,4586,2
140223,4007,0
53432,4007,1
135034,4007,2
140252,3053,0
97678,3053,1
9678,3053,2
140269,1408,0
112575,1408,1
156176,1408,2
140287,2598,0
17997,2598,1
118437,2598,2
140295,26,0
143957,26,2
65130,26,2
140300,3813,0
86042,3813,1
146671,3813,2
140301,3479,0
111424,3479,1
74163,3479,2
140337,613,0
152246,613,0
58150,613,1
82910,613,2
140375,288,0
35829,288,2
155378,288,1
140382,3649,0
140383,3649,0
140384,3649,0
7131,3649,1
123197,3649,1
123201,3649,1
56718,3649,2
85372,3649,2
140215,3649,2
140385,3603,0
140391,908,0
149623,908,1
79013,908,2
140471,4304,0
111713,4304,1
117824,4304,2
140485,5023,0
154848,5023,0
55864,5023,1
100038,5023,1
138906,5023,2
150657,5023,2
140489,4804,0
157414,4804,0
132329,4804,1
148363,4804,1
44383,4804,2
66468,4804,2
140648,1631,0
97818,1631,1
146273,1631,1
33115,1631,2
140675,812,0
51902,812,1
9455,812,2
140817,1065,0
138915,1065,1
54206,1065,2
140819,1505,0
64533,1505,1
137672,1505,1
70499,1505,2
140820,1769,0
63430,1769,1
143972,1769,1
132609,1769,2
140833,421,0
124367,421,1
143292,421,1
80566,421,2
140917,4063,0
47189,4063,1
95801,4063,2
140925,4074,0
75913,4074,1
121022,4074,2
140969,2958,0
16253,2958,1
53135,2958,2
140969,4220,2
150942,4220,0
110382,4220,1
141004,2627,0
58011,2627,1
133650,2627,2
141146,3144,0
65183,3144,1
92432,3144,2
141146,4428,0
92432,4428,1
129532,4428,2
141241,2630,0
125730,2630,1
86081,2630,2
141348,602,0
70549,602,1
30316,602,2
141427,1546,0
138072,1546,1
1769,1546,2
141456,4819,0
104668,4819,1
112062,4819,1
143079,4819,2
141504,3223,0
11859,3223,1
149688,3223,2
141513,5137,0
101453,5137,1
90560,5137,2
141544,180,0
28315,180,1
38873,180,2
141633,1252,0
34300,1252,1
56693,1252,2
141674,2828,0
37861,2828,1
138186,2828,1
130268,2828,2
141682,3450,0
15538,3450,1
98932,3450,2
141705,4931,0
105179,4931,1
28890,4931,2
141853,3635,0
136070,3635,1
154957,3635,1
133342,3635,2
141856,4896,0
134541,4896,1
56397,4896,2
141938,3281,0
5680,3281,1
137976,3281,2
142109,4702,0
112171,4702,1
41948,4702,2
142385,4090,0
86210,4090,1
137634,4090,2
142434,585,0
69808,585,1
43728,585,2
142525,3626,0
121850,3626,1
150141,3626,2
142527,3285,1
147699,3285,0
73002,3285,2
142568,2224,0
87804,2224,2
154211,2224,1
142586,5081,2
145851,5081,0
31459,5081,1
142707,4889,0
37236,4889,1
53487,4889,2
142708,4466,0
33163,4466,1
53488,4466,2
142738,2246,0
137721,2246,1
70303,2246,2
142741,1291,0
47002,1291,1
145656,1291,1
1348,1291,2
142859,1663,0
1913,1663,1
69454,1663,2
142993,3548,0
51965,3548,1
137887,3548,2
143006,1999,0
6548,1999,1
93902,1999,1
11999,1999,2
143053,3702,0
124313,3702,1
62046,3702,2
143078,2951,0
34854,2951,1
136024,2951,1
11634,2951,2
143116,1105,0
155434,1105,1
72499,1105,2
143136,1520,0
75618,1520,1
75090,1520,2
143251,1541,0
154760,1541,1
62242,1541,2
143252,4453,0
35796,4453,1
136932,4453,2
143315,3683,0
63736,3683,1
92543,3683,2
143317,495,0
117431,495,1
150034,495,2
143379,2110,0
154356,2110,1
148825,2110,2
143597,3789,0
17564,3789,1
143640,3789,2
143641,1441,0
3634,1441,1
63172,1441,2
143734,770,0
130385,770,1
107395,770,2
143741,3576,0
113765,3576,1
145751,3576,2
143755,4750,0
151562,4750,1
158417,4750,2
143760,3995,0
53093,3995,1
28020,3995,2
143776,1206,0
72210,1206,1
153644,1206,2
143832,1896,0
96688,1896,1
125810,1896,2
143860,3431,0
80730,3431,1
100234,3431,2
143860,564,2
158088,564,0
556,564,1
143861,76,0
147507,76,2
152007,76,1
143867,2001,0
5913,2001,1
46898,2001,1
74933,2001,2
143868,923,0
5914,923,1
105932,923,1
29949,923,2
143905,4523,0
93878,4523,1
98703,4523,2
143944,1587,0
24687,1587,1
64516,1587,1
116856,1587,2
143949,3381,0
15048,3381,1
114358,3381,1
16132,3381,2
143950,2536,0
16133,2536,1
120483,2536,1
56462,2536,2
143960,1665,0
1913,1665,2
60554,1665,1
143961,1981,0
137942,1981,1
11161,1981,2
144029,3759,0
9752,3759,1
35724,3759,1
49911,3759,1
76458,3759,2
144034,2720,0
97835,2720,1
43981,2720,2
144076,2703,0
32866,2703,1
74732,2703,2
144076,62,1
145956,62,0
55093,62,2
144087,170,0
71740,170,1
148279,170,2
144087,2926,2
155197,2926,0
144102,4183,0
157763,4183,1
85236,4183,2
144125,4158,0
62930,4158,1
9975,4158,2
144134,2840,0
34116,2840,1
153702,2840,2
144219,2916,0
135425,2916,1
105209,2916,2
144395,4927,0
75883,4927,1
103060,4927,2
144463,2206,0
127117,2206,1
3135,2206,2
144474,4484,0
94336,4484,1
114050,4484,1
121249,4484,2
144566,1283,0
31391,1283,1
123375,1283,2
144738,4886,0
53141,4886,1
